HORA (UTC),"VENTO, DIREï¿½ï¿½O HORARIA (gr) (ï¿½ (gr))","VENTO, VELOCIDADE HORARIA (m/s)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),TEMPERATURA Mï¿½XIMA NA HORA ANT. (AUT) (ï¿½C),TEMPERATURA Mï¿½NIMA NA HORA ANT. (AUT) (ï¿½C),"UMIDADE RELATIVA DO AR, HORARIA (%)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)","PRECIPITAï¿½ï¿½O TOTAL, HORï¿½RIO (mm)","VENTO, RAJADA MAXIMA (m/s)",PRESSï¿½O ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSï¿½O ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)
19:00,-0.9563047559630354,1.9,75.0,65.0,25.0,23.7,69.0,884.4,0.0,4.3,884.8,884.4
20:00,-0.7431448254773946,1.2,74.0,69.0,24.1,23.5,73.0,884.6,0.0,3.6,884.6,884.4
21:00,-0.8910065241883679,0.8,79.0,72.0,23.5,22.5,77.0,884.8,0.0,2.5,884.8,884.5
22:00,-0.8480480961564262,1.3,83.0,77.0,22.5,21.6,82.0,885.4,0.0,2.4,885.4,884.8
23:00,-0.8746197071393956,1.6,86.0,81.0,21.9,21.2,86.0,886.0,0.0,2.8,886.0,885.4
00:00,0.01745240643728351,0.5,92.0,86.0,21.4,19.9,92.0,886.5,0.0,2.8,886.5,886.0
01:00,0.9135454576426009,1.7,93.0,81.0,20.8,20.0,81.0,886.9,0.0,8.4,887.2,886.5
02:00,0.06975647374412552,2.2,83.0,77.0,20.3,18.9,83.0,887.2,0.0,6.8,887.7,886.8
03:00,0.7193398003386511,1.2,88.0,83.0,18.9,18.2,87.0,886.8,0.2,5.7,887.4,886.7
04:00,-0.8571673007021123,1.1,91.0,87.0,18.2,17.5,90.0,886.6,0.0,3.3,886.8,886.6
05:00,-0.9925461516413221,0.7,93.0,90.0,17.5,17.0,93.0,885.9,0.0,2.2,886.6,885.9
06:00,-0.06975647374412527,0.7,94.0,91.0,17.8,16.9,94.0,885.8,0.0,1.8,885.9,885.6
07:00,0.9975640502598242,0.8,94.0,86.0,18.3,17.6,90.0,885.6,0.0,1.6,885.8,885.5
08:00,0.777145961456971,1.6,93.0,90.0,19.1,17.9,93.0,885.4,0.0,3.8,885.6,885.2
09:00,0.788010753606722,1.3,95.0,93.0,18.7,17.9,94.0,885.9,0.0,2.6,885.9,885.3
10:00,0.8090169943749475,1.6,95.0,94.0,19.1,18.6,95.0,886.5,0.0,3.1,886.5,885.9
11:00,0.9975640502598242,3.6,95.0,92.0,19.8,19.1,92.0,887.0,0.0,6.3,887.0,886.5
12:00,0.8191520442889917,3.2,93.0,86.0,20.8,19.8,87.0,887.5,0.0,6.9,887.5,887.0
13:00,0.8829475928589269,3.9,88.0,76.0,22.8,20.6,78.0,887.5,0.0,7.7,887.7,887.5
14:00,0.984807753012208,4.6,80.0,69.0,24.0,22.0,73.0,887.2,0.0,8.0,887.6,887.2
15:00,0.9743700647852352,4.1,73.0,64.0,24.7,23.4,67.0,886.6,0.0,7.7,887.2,886.5
16:00,0.9271838545667874,3.9,71.0,58.0,26.0,23.9,61.0,885.8,0.0,9.2,886.6,885.8
17:00,0.9271838545667874,3.0,65.0,57.0,26.4,24.7,61.0,885.0,0.0,7.4,885.8,885.0
18:00,0.9205048534524403,2.9,63.0,55.0,26.8,24.8,56.0,884.2,0.0,8.0,885.0,884.2
19:00,0.838670567945424,2.9,63.0,56.0,27.1,25.1,59.0,883.8,0.0,6.5,884.2,883.8
20:00,0.8480480961564261,3.1,61.0,57.0,26.5,25.6,59.0,884.0,0.0,6.3,884.1,883.8
21:00,0.766044443118978,2.5,67.0,59.0,26.0,24.2,67.0,884.2,0.0,7.5,884.2,884.0
22:00,0.9335804264972017,2.6,72.0,67.0,24.2,23.7,71.0,884.9,0.0,6.0,884.9,884.2
23:00,0.9335804264972017,2.7,78.0,71.0,23.8,22.8,78.0,885.6,0.0,5.8,885.6,884.9
00:00,0.9271838545667874,2.9,79.0,77.0,22.9,22.3,78.0,886.3,0.0,6.4,886.4,885.6
01:00,0.8191520442889917,3.3,82.0,78.0,22.4,21.7,81.0,886.3,0.0,6.7,886.5,886.3
02:00,0.8660254037844387,2.7,83.0,81.0,21.8,21.3,83.0,886.6,0.0,5.7,886.7,886.3
03:00,0.8090169943749475,2.0,86.0,83.0,21.4,20.7,85.0,886.5,0.0,5.1,886.7,886.4
04:00,0.9925461516413221,2.4,88.0,84.0,20.9,20.3,88.0,886.3,0.0,4.6,886.6,886.3
05:00,0.9135454576426009,2.1,91.0,87.0,20.5,19.9,91.0,885.7,0.0,4.6,886.3,885.7
06:00,0.7547095802227721,2.7,92.0,90.0,20.2,19.1,92.0,885.8,0.0,6.8,885.8,885.6
07:00,0.8660254037844387,4.2,94.0,92.0,19.1,18.8,93.0,886.1,0.2,7.7,886.1,885.8
08:00,0.9335804264972017,3.1,93.0,91.0,18.8,18.5,93.0,885.8,0.0,8.5,886.1,885.8
09:00,0.9563047559630355,3.4,95.0,91.0,18.9,18.6,95.0,886.1,0.0,8.0,886.1,885.8
10:00,0.9743700647852352,3.8,96.0,92.0,18.9,18.8,92.0,886.9,0.0,6.9,886.9,886.1
11:00,0.9993908270190958,4.5,92.0,86.0,19.6,18.8,87.0,887.6,0.0,8.0,887.6,886.9
12:00,1.0,5.1,88.0,80.0,20.9,19.5,82.0,888.2,0.0,9.3,888.2,887.6
13:00,0.9986295347545738,4.9,83.0,75.0,22.0,20.1,77.0,888.5,0.0,8.0,888.5,888.2
14:00,0.9986295347545738,4.0,78.0,69.0,23.8,21.5,71.0,888.2,0.0,8.5,888.5,888.2
15:00,0.9271838545667874,4.0,75.0,66.0,24.3,22.4,68.0,887.9,0.0,7.3,888.2,887.9
16:00,0.9975640502598242,3.8,71.0,62.0,25.6,23.1,66.0,887.3,0.0,8.5,887.9,887.2
17:00,0.9335804264972017,3.6,70.0,59.0,25.8,24.3,62.0,886.5,0.0,7.9,887.3,886.5
18:00,0.9563047559630355,3.3,63.0,57.0,26.0,24.9,63.0,885.7,0.0,7.0,886.6,885.7
19:00,0.9205048534524403,3.6,66.0,59.0,26.0,24.5,60.0,885.5,0.0,7.0,885.7,885.4
20:00,0.90630778703665,3.3,66.0,59.0,25.8,24.1,64.0,885.3,0.0,6.6,885.5,885.3
21:00,0.8090169943749475,3.3,71.0,62.0,24.9,23.2,71.0,885.6,0.0,7.1,885.8,885.3
22:00,0.7986355100472927,3.0,74.0,71.0,23.2,22.7,74.0,886.5,0.0,6.0,886.5,885.6
23:00,0.9702957262759965,3.0,79.0,74.0,22.8,21.8,79.0,887.3,0.0,6.2,887.3,886.5
00:00,0.9612616959383189,2.9,83.0,78.0,21.8,21.2,82.0,887.8,0.0,5.6,887.8,887.3
01:00,0.9902680687415704,3.9,83.0,81.0,21.4,21.0,83.0,888.4,0.0,6.9,888.5,887.8
02:00,0.9961946980917455,3.7,85.0,83.0,21.1,20.5,85.0,888.1,0.0,7.5,888.4,888.1
03:00,0.9998476951563913,2.7,88.0,85.0,20.5,19.9,87.0,888.2,0.0,6.7,888.2,888.1
04:00,0.9781476007338057,2.3,87.0,86.0,20.0,19.7,86.0,887.9,0.0,5.2,888.2,887.9
05:00,0.9659258262890683,2.6,87.0,83.0,20.1,19.7,83.0,887.4,0.0,4.9,887.9,887.4
06:00,0.9743700647852352,2.6,85.0,81.0,20.1,19.8,81.0,887.3,0.0,5.3,887.4,887.3
07:00,0.8660254037844386,1.7,83.0,80.0,20.0,19.1,83.0,887.2,0.0,5.3,887.3,887.1
08:00,0.981627183447664,2.0,87.0,83.0,19.2,18.8,87.0,887.0,0.0,4.8,887.2,886.9
09:00,0.9993908270190958,0.6,90.0,87.0,18.9,17.5,90.0,887.5,0.0,4.5,887.5,887.0
10:00,0.8571673007021123,1.3,94.0,86.0,19.6,17.1,86.0,887.9,0.0,3.0,887.9,887.5
11:00,0.7071067811865475,1.3,89.0,81.0,20.8,19.0,83.0,888.5,0.0,3.2,888.5,887.9
12:00,0.981627183447664,2.5,84.0,78.0,21.8,20.4,78.0,888.9,0.0,4.6,888.9,888.4
13:00,0.9563047559630354,2.4,80.0,72.0,22.7,21.3,74.0,889.2,0.0,4.7,889.3,888.8
14:00,0.9563047559630354,3.0,76.0,68.0,23.8,22.2,69.0,888.8,0.0,5.8,889.2,888.8
15:00,0.9659258262890683,1.5,71.0,60.0,24.8,23.4,62.0,888.3,0.0,5.8,888.8,888.3
16:00,0.9902680687415704,2.9,65.0,56.0,25.0,24.1,64.0,887.5,0.0,5.4,888.3,887.5
17:00,0.7193398003386511,1.6,65.0,60.0,24.8,24.2,61.0,886.5,0.0,5.4,887.5,886.5
18:00,0.8746197071393957,1.6,63.0,57.0,25.0,24.4,59.0,886.2,0.0,3.9,886.6,886.2
19:00,-0.9455185755993168,1.2,74.0,57.0,24.6,22.9,74.0,885.7,0.0,3.3,886.2,885.6
20:00,0.3420201433256689,1.9,84.0,71.0,23.5,21.6,75.0,886.1,0.6,3.7,886.2,885.7
21:00,0.4226182617406995,2.3,81.0,72.0,22.2,20.7,80.0,886.6,0.0,4.4,886.6,886.1
22:00,0.6293203910498374,3.1,87.0,80.0,20.7,18.6,85.0,886.9,0.0,7.5,887.0,886.5
23:00,0.9925461516413221,1.8,86.0,77.0,20.1,18.6,77.0,887.5,0.0,5.0,887.5,886.9
00:00,-0.898794046299167,1.1,85.0,75.0,20.2,18.9,84.0,888.0,0.0,3.0,888.1,887.5
01:00,-0.981627183447664,1.0,86.0,83.0,19.4,18.9,86.0,888.1,0.0,2.5,888.2,888.0
02:00,-0.7431448254773944,0.7,88.0,84.0,19.4,18.8,86.0,888.1,0.0,2.0,888.3,888.0
03:00,-0.8910065241883679,0.9,89.0,85.0,19.2,18.7,86.0,887.7,0.0,2.3,888.1,887.7
04:00,-0.3255681544571567,0.7,89.0,86.0,19.3,18.7,87.0,887.0,0.0,2.3,887.7,887.0
05:00,-0.6018150231520483,2.1,91.0,87.0,19.2,18.8,88.0,886.9,0.0,3.0,887.0,886.8
06:00,0.5150380749100544,0.6,89.0,87.0,19.0,18.6,88.0,886.6,0.0,3.0,886.9,886.6
07:00,0.3420201433256689,1.1,90.0,86.0,19.4,18.8,90.0,886.5,0.0,2.5,886.6,886.3
08:00,0.8660254037844386,1.1,95.0,90.0,19.0,18.3,95.0,886.3,0.0,2.5,886.5,886.3
09:00,0.9902680687415704,1.1,95.0,89.0,19.1,18.5,91.0,887.0,0.0,3.9,887.0,886.2
10:00,0.6819983600624985,0.9,94.0,89.0,19.0,17.8,90.0,887.6,0.0,2.1,887.6,886.9
11:00,0.9975640502598242,1.7,90.0,81.0,20.9,18.8,84.0,888.5,0.0,3.8,888.5,887.6
12:00,0.3420201433256687,2.6,86.0,77.0,22.1,20.2,78.0,888.5,0.0,4.4,888.7,888.4
13:00,0.8290375725550417,2.8,79.0,69.0,23.6,21.6,70.0,888.8,0.0,5.0,888.9,888.5
14:00,0.6156614753256584,2.7,87.0,68.0,23.6,19.7,85.0,888.7,7.0,5.6,888.8,888.6
15:00,0.6819983600624986,3.1,85.0,66.0,23.5,19.5,67.0,887.7,0.0,8.1,888.7,887.7
16:00,0.9271838545667874,3.4,83.0,66.0,24.1,20.7,73.0,887.0,0.0,9.0,887.7,887.0
17:00,0.9455185755993168,5.5,97.0,70.0,22.8,14.1,96.0,887.0,25.8,20.7,887.5,886.4
18:00,0.6691306063588585,3.0,96.0,90.0,18.3,17.1,94.0,886.6,3.6,9.9,887.3,886.6
19:00,0.8480480961564261,2.8,96.0,87.0,20.6,18.2,87.0,886.1,0.0,6.0,886.7,885.9
20:00,0.9902680687415704,4.8,88.0,82.0,20.6,19.7,87.0,886.8,0.0,8.6,886.8,886.0
21:00,0.9063077870366499,3.0,94.0,87.0,19.9,18.0,94.0,887.2,5.2,8.3,887.4,886.8
22:00,0.838670567945424,2.2,94.0,93.0,18.5,18.1,94.0,887.7,1.2,6.0,887.7,887.1
23:00,-0.17364817766693047,1.3,94.0,91.0,18.5,17.9,94.0,888.6,1.0,4.0,888.7,887.7
00:00,-0.40673664307580015,1.1,96.0,94.0,18.2,17.9,95.0,888.3,0.8,3.3,888.8,888.3
01:00,-0.6946583704589974,1.7,95.0,91.0,18.5,18.0,94.0,888.1,0.4,4.8,888.3,887.8
02:00,0.838670567945424,2.2,96.0,94.0,18.3,18.1,95.0,888.2,0.0,5.1,888.4,888.0
03:00,0.9961946980917455,2.0,96.0,95.0,18.2,17.5,95.0,888.2,0.0,4.3,888.4,888.1
04:00,0.6819983600624986,0.6,96.0,94.0,17.5,16.3,96.0,887.7,0.0,4.9,888.2,887.7
05:00,0.9335804264972017,2.0,97.0,91.0,18.0,15.9,91.0,887.1,0.0,3.7,887.7,887.1
06:00,0.573576436351046,1.0,96.0,91.0,17.9,16.5,96.0,886.9,0.0,3.4,887.1,886.7
07:00,-0.9993908270190958,0.4,97.0,95.0,16.6,15.3,97.0,886.8,0.0,2.1,886.9,886.8
08:00,-0.17364817766693047,0.8,98.0,97.0,16.3,15.3,98.0,887.1,0.0,1.5,887.1,886.8
09:00,0.9455185755993167,1.0,98.0,98.0,16.3,15.4,98.0,887.5,0.0,1.6,887.5,887.1
10:00,-0.2588190451025208,0.2,98.0,98.0,17.3,15.0,98.0,887.9,0.0,1.7,888.0,887.5
11:00,0.1908089953765448,0.6,98.0,96.0,18.7,17.3,96.0,888.4,0.0,1.0,888.4,887.9
12:00,0.7986355100472928,1.8,96.0,74.0,22.0,18.3,75.0,889.1,0.0,4.1,889.1,888.4
13:00,1.0,2.5,77.0,68.0,23.2,21.7,68.0,889.1,0.0,4.5,889.2,889.1
14:00,0.992546151641322,2.5,71.0,63.0,24.6,23.0,67.0,888.8,0.0,5.3,889.1,888.8
15:00,0.9335804264972017,3.0,71.0,63.0,25.0,24.0,66.0,887.9,0.0,6.3,888.8,887.9
16:00,0.838670567945424,2.8,71.0,58.0,25.7,23.1,70.0,887.2,0.0,6.4,887.9,887.1
17:00,0.9876883405951378,2.3,79.0,57.0,25.6,22.7,60.0,886.0,0.2,4.9,887.2,886.0
18:00,0.9396926207859083,2.6,63.0,52.0,26.8,25.3,53.0,885.1,0.0,5.4,886.0,885.1
19:00,0.9986295347545738,2.0,61.0,52.0,26.7,24.9,56.0,885.1,0.0,5.4,885.2,884.9
20:00,0.984807753012208,3.1,61.0,55.0,25.7,24.8,59.0,885.0,0.0,5.4,885.1,884.9
21:00,0.9510565162951535,2.2,68.0,58.0,25.4,23.4,68.0,885.3,0.0,7.1,885.3,884.9
22:00,0.9961946980917455,3.2,79.0,67.0,23.4,22.2,79.0,886.0,0.0,6.2,886.0,885.2
23:00,0.9986295347545738,2.4,81.0,79.0,22.3,21.5,80.0,886.4,0.0,6.9,886.4,886.0
00:00,0.9510565162951535,1.8,80.0,78.0,21.6,21.0,80.0,887.0,0.0,4.0,887.0,886.4
01:00,0.8571673007021123,1.2,82.0,79.0,21.3,20.7,82.0,886.9,0.0,3.6,887.1,886.9
02:00,0.8191520442889917,1.6,85.0,82.0,20.9,20.3,85.0,887.0,0.0,4.1,887.0,886.8
03:00,0.9993908270190958,2.5,85.0,84.0,20.6,20.3,85.0,886.9,0.0,4.5,887.0,886.8
04:00,0.9902680687415704,3.2,86.0,83.0,20.6,20.0,86.0,886.5,0.0,5.4,886.9,886.5
05:00,0.9986295347545738,3.1,88.0,86.0,20.1,19.7,88.0,886.1,0.0,5.4,886.5,886.0
06:00,0.9993908270190958,2.4,88.0,87.0,19.7,19.4,87.0,885.8,0.0,5.3,886.1,885.8
07:00,0.9612616959383189,2.3,88.0,87.0,19.6,19.0,88.0,886.1,0.0,3.6,886.2,885.8
08:00,0.9455185755993167,1.5,89.0,88.0,19.1,18.7,89.0,886.0,0.0,3.9,886.1,885.9
09:00,0.8987940462991669,1.5,90.0,86.0,19.0,18.5,88.0,886.5,0.0,4.0,886.5,886.0
10:00,0.9986295347545738,2.8,90.0,86.0,19.5,18.3,86.0,887.0,0.0,4.5,887.0,886.5
11:00,0.9993908270190958,3.7,86.0,80.0,21.2,19.5,81.0,887.4,0.0,6.1,887.4,886.9
12:00,0.992546151641322,3.2,82.0,78.0,21.8,20.8,81.0,887.7,0.0,6.6,887.8,887.4
13:00,0.7771459614569709,3.3,82.0,70.0,23.7,21.6,70.0,887.7,0.0,6.8,887.8,887.7
14:00,0.8660254037844386,3.3,72.0,62.0,25.2,23.2,63.0,887.3,0.0,8.6,887.7,887.3
15:00,0.7431448254773942,3.0,65.0,58.0,25.8,24.7,63.0,886.4,0.0,7.0,887.3,886.4
16:00,0.8571673007021123,3.7,62.0,53.0,26.8,25.0,54.0,885.7,0.0,7.2,886.4,885.6
17:00,0.9876883405951378,3.9,58.0,52.0,26.6,25.1,53.0,884.8,0.0,8.0,885.7,884.8
18:00,0.5446390350150271,3.4,58.0,51.0,27.1,25.2,51.0,884.0,0.0,7.1,884.8,884.0
19:00,0.7313537016191705,3.0,58.0,49.0,27.2,25.4,54.0,883.4,0.0,7.6,884.1,883.4
20:00,0.573576436351046,3.1,57.0,50.0,26.7,25.6,55.0,883.5,0.0,6.5,883.5,883.4
21:00,0.1908089953765448,3.0,64.0,55.0,26.0,24.0,64.0,883.7,0.0,6.0,883.8,883.3
22:00,0.848048096156426,2.4,70.0,64.0,24.0,23.0,70.0,884.1,0.0,5.9,884.1,883.7
23:00,0.5299192642332049,1.1,77.0,70.0,23.0,21.7,77.0,884.6,0.0,4.1,884.6,884.1
00:00,0.838670567945424,1.0,78.0,76.0,21.7,21.3,78.0,885.5,0.0,2.6,885.5,884.6
01:00,0.8090169943749475,1.3,83.0,78.0,21.4,20.5,80.0,885.9,0.0,2.4,885.9,885.5
02:00,0.7071067811865475,1.2,83.0,80.0,21.1,20.4,83.0,886.4,0.0,2.7,886.4,885.9
03:00,0.9563047559630354,1.7,83.0,79.0,21.0,20.3,81.0,886.5,0.0,2.8,886.6,886.4
04:00,0.788010753606722,1.4,88.0,80.0,20.9,18.8,88.0,886.6,0.0,2.6,886.6,886.5
05:00,0.7313537016191706,1.6,88.0,84.0,20.1,19.1,87.0,886.0,0.0,2.7,886.5,886.0
06:00,0.981627183447664,2.1,88.0,84.0,19.7,19.2,84.0,885.8,0.0,3.5,886.0,885.8
07:00,0.984807753012208,3.0,85.0,83.0,19.8,19.4,84.0,886.0,0.0,4.9,886.0,885.8
08:00,0.992546151641322,2.0,86.0,84.0,19.7,19.1,86.0,886.1,0.0,4.9,886.1,885.9
09:00,0.8829475928589269,1.3,87.0,83.0,19.4,18.4,86.0,886.3,0.0,3.9,886.3,886.1
10:00,0.49999999999999994,0.6,91.0,83.0,18.7,17.0,90.0,887.0,0.0,2.5,887.0,886.3
11:00,0.7986355100472928,1.1,90.0,74.0,21.3,17.6,74.0,887.6,0.0,2.1,887.6,887.0
12:00,0.9063077870366499,2.5,74.0,68.0,23.1,21.3,70.0,887.9,0.0,5.0,888.0,887.6
13:00,0.7313537016191705,3.4,73.0,64.0,24.2,22.7,67.0,887.8,0.0,5.9,888.1,887.8
14:00,0.7193398003386511,2.7,71.0,59.0,25.2,23.9,62.0,887.6,0.0,5.9,888.0,887.6
15:00,0.9993908270190958,2.0,65.0,53.0,26.8,24.5,56.0,887.0,0.0,4.9,887.6,887.0
16:00,0.6560590289905073,2.3,59.0,52.0,26.5,25.4,55.0,886.4,0.0,5.4,887.0,886.4
17:00,0.984807753012208,2.2,57.0,47.0,27.5,25.8,47.0,885.8,0.0,4.3,886.4,885.8
18:00,0.37460659341591224,2.5,52.0,37.0,27.3,26.2,39.0,885.1,0.0,4.2,885.8,885.1
19:00,0.40673664307580043,2.5,47.0,29.0,27.9,26.8,47.0,885.2,0.0,5.3,885.2,885.1
20:00,0.6427876096865395,1.8,50.0,43.0,27.3,26.7,46.0,885.5,0.0,4.8,885.5,885.1
21:00,0.8987940462991669,2.8,57.0,46.0,26.7,25.1,57.0,885.4,0.0,5.2,885.5,885.4
22:00,0.9335804264972017,3.0,65.0,57.0,25.1,23.8,65.0,885.5,0.0,6.7,885.5,885.3
23:00,0.9510565162951536,3.3,69.0,64.0,23.8,23.0,69.0,886.4,0.0,6.2,886.4,885.6
00:00,0.9563047559630355,3.0,74.0,69.0,23.2,22.2,74.0,887.1,0.0,6.5,887.1,886.3
01:00,0.9396926207859084,3.3,76.0,73.0,22.4,21.9,76.0,887.3,0.0,6.0,887.3,887.1
02:00,0.9998476951563913,3.7,83.0,76.0,21.9,21.0,83.0,887.6,0.0,6.1,887.7,887.3
03:00,0.9986295347545738,2.6,85.0,82.0,21.0,20.5,82.0,887.3,0.0,6.1,887.7,887.3
04:00,0.9986295347545738,3.8,86.0,82.0,20.8,20.1,85.0,886.9,0.0,5.9,887.4,886.9
05:00,0.9902680687415704,3.1,86.0,85.0,20.3,19.9,86.0,886.7,0.0,5.9,886.9,886.7
06:00,0.992546151641322,2.8,88.0,86.0,20.0,19.5,87.0,886.3,0.0,5.6,886.7,886.3
07:00,0.9455185755993168,1.7,89.0,87.0,19.8,19.4,89.0,886.4,0.0,5.5,886.4,886.1
08:00,0.9702957262759965,1.9,90.0,88.0,19.7,19.2,89.0,886.1,0.0,4.2,886.4,886.1
09:00,0.984807753012208,2.0,93.0,89.0,19.4,18.5,91.0,886.5,0.0,4.1,886.5,886.0
10:00,0.9993908270190958,3.0,91.0,87.0,20.0,18.9,87.0,886.8,0.0,5.4,886.8,886.2
11:00,0.9902680687415704,4.4,87.0,80.0,21.1,20.0,82.0,887.2,0.0,8.7,887.3,886.8
12:00,0.9986295347545738,5.2,83.0,77.0,21.9,20.7,78.0,887.7,0.0,9.0,887.7,887.2
13:00,0.9902680687415704,4.5,80.0,73.0,22.8,21.2,74.0,888.1,0.0,9.0,888.1,887.7
14:00,0.984807753012208,4.5,79.0,66.0,23.7,22.3,67.0,888.3,0.0,8.0,888.4,888.1
15:00,0.9975640502598242,3.9,71.0,55.0,25.6,22.9,61.0,887.6,0.0,8.2,888.3,887.5
16:00,0.9993908270190958,3.3,61.0,54.0,26.2,24.4,57.0,886.9,0.0,8.2,887.6,886.9
17:00,0.9961946980917455,3.2,59.0,53.0,26.2,24.9,56.0,886.3,0.0,7.5,886.9,886.3
18:00,0.8191520442889917,3.6,56.0,46.0,26.9,25.2,49.0,885.9,0.0,7.3,886.3,885.9
19:00,0.6560590289905073,3.4,51.0,45.0,26.5,25.0,45.0,885.8,0.0,7.3,885.9,885.7
20:00,0.8290375725550417,3.6,49.0,44.0,26.2,24.9,48.0,886.1,0.0,7.4,886.1,885.8
21:00,0.8480480961564261,2.6,52.0,46.0,25.5,24.2,52.0,886.2,0.0,5.9,886.3,886.1
22:00,0.7313537016191706,2.2,63.0,52.0,24.3,22.8,63.0,886.6,0.0,5.8,886.6,886.2
23:00,0.838670567945424,2.4,66.0,62.0,22.9,22.1,66.0,887.1,0.0,5.5,887.1,886.5
00:00,0.8290375725550417,2.3,67.0,65.0,22.2,21.7,66.0,887.3,0.0,4.8,887.4,887.1
01:00,0.9135454576426009,2.7,69.0,66.0,21.9,21.3,69.0,887.4,0.0,5.3,887.4,887.3
02:00,0.8660254037844387,2.9,72.0,69.0,21.4,20.9,71.0,887.6,0.0,5.0,887.6,887.4
03:00,0.9781476007338057,2.6,76.0,71.0,21.1,20.2,76.0,887.7,0.0,5.0,887.9,887.6
04:00,0.9271838545667874,2.4,78.0,76.0,20.4,19.9,78.0,887.3,0.0,4.4,887.7,887.3
05:00,0.9902680687415704,2.8,78.0,77.0,20.2,19.8,78.0,886.8,0.0,5.3,887.3,886.8
06:00,0.9563047559630355,2.7,80.0,78.0,20.0,19.6,80.0,886.6,0.0,4.9,886.8,886.4
07:00,0.9902680687415704,2.9,81.0,80.0,19.7,19.4,81.0,886.4,0.0,4.6,886.6,886.3
08:00,0.9902680687415704,2.7,85.0,81.0,19.5,19.0,85.0,886.8,0.0,5.2,886.8,886.3
09:00,0.984807753012208,2.4,87.0,85.0,19.2,18.6,87.0,887.2,0.0,5.8,887.2,886.7
10:00,0.9902680687415704,3.4,87.0,84.0,19.4,18.7,84.0,888.0,0.0,6.2,888.0,887.2
11:00,0.9986295347545738,4.1,84.0,81.0,20.3,19.3,81.0,888.6,0.0,7.3,888.6,888.0
12:00,0.9986295347545738,5.1,84.0,79.0,21.1,20.0,79.0,889.0,0.0,8.1,889.1,888.5
13:00,0.9702957262759965,3.8,80.0,71.0,23.0,21.1,74.0,889.4,0.0,7.9,889.4,889.0
14:00,0.9659258262890683,4.5,76.0,65.0,24.0,22.3,70.0,889.0,0.0,8.3,889.4,888.9
15:00,0.992546151641322,3.6,73.0,65.0,24.0,22.3,66.0,888.5,0.0,8.0,889.1,888.4
16:00,0.9993908270190958,4.5,67.0,59.0,25.5,23.6,61.0,887.7,0.0,8.0,888.5,887.7
17:00,0.9993908270190958,4.1,61.0,54.0,26.4,25.1,56.0,886.9,0.0,8.4,887.7,886.9
18:00,0.9986295347545738,4.2,60.0,48.0,26.5,25.0,51.0,885.9,0.0,8.2,886.8,885.9
19:00,0.981627183447664,3.9,55.0,45.0,26.6,25.3,45.0,885.7,0.0,7.7,886.0,885.7
20:00,0.9975640502598242,3.8,50.0,45.0,26.6,25.7,49.0,885.8,0.0,7.5,885.9,885.7
21:00,0.9998476951563913,3.5,54.0,47.0,25.7,24.3,54.0,885.9,0.0,6.9,885.9,885.7
22:00,0.9986295347545738,4.0,60.0,54.0,24.4,23.2,59.0,886.0,0.0,6.8,886.1,885.8
23:00,0.90630778703665,2.2,68.0,59.0,23.4,22.1,68.0,886.6,0.0,6.8,886.6,886.0
00:00,0.9455185755993168,2.6,71.0,68.0,22.2,21.3,71.0,887.2,0.0,4.9,887.2,886.6
01:00,0.9563047559630355,2.3,76.0,70.0,21.6,20.4,76.0,887.6,0.0,5.4,887.6,887.2
02:00,0.9702957262759965,2.8,79.0,75.0,20.6,19.7,79.0,887.6,0.0,5.0,887.7,887.6
03:00,0.9902680687415704,3.8,81.0,79.0,20.0,19.6,81.0,887.4,0.0,6.1,887.6,887.4
04:00,0.9510565162951536,2.4,84.0,80.0,20.0,19.2,84.0,887.0,0.0,6.2,887.4,887.0
05:00,0.9455185755993168,2.7,85.0,83.0,19.3,18.9,84.0,886.5,0.0,4.3,887.0,886.5
06:00,0.9998476951563913,4.2,85.0,84.0,19.3,19.0,84.0,886.3,0.0,6.8,886.5,886.3
07:00,0.9975640502598242,4.6,84.0,82.0,19.6,19.1,83.0,886.0,0.0,7.4,886.3,886.0
08:00,0.9612616959383189,4.3,86.0,82.0,19.6,18.8,86.0,886.4,0.0,8.8,886.4,886.0
09:00,0.9396926207859084,3.3,90.0,86.0,18.8,17.9,90.0,887.1,0.0,7.7,887.1,886.4
10:00,0.9961946980917455,5.5,91.0,87.0,18.9,17.8,87.0,887.3,0.0,9.2,887.3,887.1
11:00,0.9876883405951378,4.1,87.0,83.0,20.0,18.9,84.0,887.9,0.0,9.2,887.9,887.3
12:00,0.9993908270190958,4.9,85.0,82.0,20.4,19.5,84.0,888.6,0.0,8.8,888.6,887.9
13:00,0.9961946980917455,4.5,84.0,77.0,21.8,20.0,78.0,888.5,0.0,8.2,888.6,888.5
14:00,0.9743700647852352,4.5,77.0,64.0,24.4,21.6,65.0,888.1,0.0,8.8,888.5,888.1
15:00,0.981627183447664,4.6,66.0,58.0,25.0,23.7,61.0,887.5,0.0,9.7,888.1,887.5
16:00,0.9743700647852352,4.0,61.0,53.0,26.0,23.8,54.0,887.1,0.0,8.6,887.6,887.1
